dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
2,32,1.0,1.0,1.0,0.48987352301733866,0.0076054156912222885,0.9817477042468103,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.43035935558506216,0.004427121998515037,1.1780972450961724,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.37495397092784105,0.003558257866439574,1.3744467859455345,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.32405759405650275,0.0044158830436481005,1.5707963267948966,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.28480135317337796,0.004052430129118724,1.7671458676442586,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.25967954519777015,0.0032768279350576758,1.9634954084936207,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.2410585480459893,0.0025405204912683646,2.1598449493429825,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.21927757698140268,0.003811509179486471,2.356194490192345,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.21013765950580204,0.0031999480673907503,2.552544031041707,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.19663099677817125,0.0031870641754201626,2.748893571891069,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.19464681480254203,0.0023932761555217944,2.945243112740431,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.20177304675135893,0.003707399145784625,3.141592653589793,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.19464681480254203,0.0023932761555217944,3.3379421944391554,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.19663099677817125,0.0031870641754201626,3.5342917352885173,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.21013765950580204,0.0031999480673907503,3.730641276137879,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.21927757698140268,0.0038115091794864546,3.9269908169872414,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.2410585480459893,0.0025405204912683646,4.123340357836604,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.25967954519777015,0.0032768279350576866,4.319689898685965,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.28480135317337796,0.004052430129118724,4.516039439535327,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.32405759405650275,0.0044158830436481005,4.71238898038469,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.37495397092784105,0.003558257866439574,4.908738521234052,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.4303593555850623,0.004427121998515003,5.105088062083414,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.48987352301733866,0.0076054156912222885,5.301437602932776,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.581315154456736,0.008255532776574795,5.497787143782138,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.680110706598861,0.010280654141500062,5.6941366846315,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.8122685643614093,0.008880736678348745,5.890486225480862,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,1.0,0.8695258176307105,0.014091266605981374,6.086835766330224,0.9735833333333334,5000,60000,10,20,,6000,18629593
2,32,1.0,1.0,2.0,0.7923398181718222,0.01651490071930753,0.0,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.7836178202957667,0.011384065055100822,0.19634954084936207,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.726950280576887,0.010880701159216837,0.39269908169872414,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.6494038726343947,0.009512695352928561,0.5890486225480862,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.5613722547453408,0.006354360515969134,0.7853981633974483,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.4649729182415972,0.0046299560251802435,0.9817477042468103,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.3999569455479646,0.006056959060727082,1.1780972450961724,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.35154246213505264,0.004764471742116767,1.3744467859455345,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.3044515328770565,0.005757782837791746,1.5707963267948966,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.27033053594571266,0.004653286187953731,1.7671458676442586,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.2539758315932537,0.0036395096605473165,1.9634954084936207,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.2299258734665083,0.0023008613431610703,2.1598449493429825,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.21672869232116915,0.003204002805052366,2.356194490192345,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.20907639889800994,0.0022574375322373295,2.552544031041707,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.19785453665454197,0.0027273323559608427,2.748893571891069,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.19655907140004597,0.0034462769802618004,2.945243112740431,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.19285137843639832,0.004841141672825305,3.141592653589793,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.19655907140004597,0.0034462769802618004,3.3379421944391554,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.19785453665454197,0.0027273323559608435,3.5342917352885173,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.20907639889800994,0.0022574375322373295,3.730641276137879,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.21672869232116918,0.0032040028050523317,3.9269908169872414,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.2299258734665083,0.0023008613431610703,4.123340357836604,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.2539758315932537,0.0036395096605473165,4.319689898685965,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.27033053594571266,0.004653286187953731,4.516039439535327,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.3044515328770565,0.005757782837791746,4.71238898038469,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.35154246213505264,0.004764471742116767,4.908738521234052,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.3999569455479646,0.006056959060727082,5.105088062083414,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.4649729182415972,0.0046299560251802435,5.301437602932776,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.5613722547453408,0.00635436051596915,5.497787143782138,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.6494038726343947,0.009512695352928561,5.6941366846315,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.726950280576887,0.010880701159216837,5.890486225480862,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,2.0,0.7836178202957667,0.011384065055100822,6.086835766330224,0.9745333333333334,5000,60000,10,20,,6000,2735529739
2,32,1.0,1.0,5.0,0.662714218477363,0.01166233215155702,0.0,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.6282750667117041,0.01032788462736239,0.19634954084936207,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.6009140186288041,0.007865543029586905,0.39269908169872414,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.5476411078862735,0.005126258750492904,0.5890486225480862,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.4815333537803298,0.006621477311304552,0.7853981633974483,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.41661268606630575,0.004910203169353051,0.9817477042468103,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.36445664498562763,0.005114819038822969,1.1780972450961724,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.3267887682676341,0.004600960560933767,1.3744467859455345,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.2900697979389468,0.0029975288341523108,1.5707963267948966,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.25215478133371866,0.0025016841330226082,1.7671458676442586,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.23507543351937202,0.0041440260863764115,1.9634954084936207,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.21397536665780134,0.002881304760630124,2.1598449493429825,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.2028477134724585,0.003372818314670163,2.356194490192345,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.18893596041373228,0.0021335018881854214,2.552544031041707,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.1846929736857288,0.002637840268939816,2.748893571891069,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.18344465803449342,0.0023821615250842463,2.945243112740431,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.17408937134217264,0.004164228188294723,3.141592653589793,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.18344465803449342,0.0023821615250842463,3.3379421944391554,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.1846929736857288,0.002637840268939816,3.5342917352885173,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.18893596041373228,0.0021335018881854214,3.730641276137879,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.2028477134724585,0.003372818314670163,3.9269908169872414,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.21397536665780134,0.002881304760630124,4.123340357836604,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.23507543351937202,0.004144026086376406,4.319689898685965,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.25215478133371866,0.0025016841330226082,4.516039439535327,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.2900697979389468,0.0029975288341523108,4.71238898038469,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.3267887682676341,0.004600960560933767,4.908738521234052,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.36445664498562763,0.005114819038822959,5.105088062083414,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.41661268606630575,0.004910203169353051,5.301437602932776,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.4815333537803298,0.006621477311304552,5.497787143782138,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.5476411078862735,0.005126258750492904,5.6941366846315,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.6009140186288041,0.007865543029586797,5.890486225480862,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,5.0,0.6282750667117041,0.01032788462736239,6.086835766330224,0.9747833333333333,5000,60000,10,20,,6000,530559981
2,32,1.0,1.0,10.0,0.5305600343670445,0.006700744497703449,0.0,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.524723089568494,0.005594260762612554,0.19634954084936207,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.4873587334750257,0.006198275198240935,0.39269908169872414,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.4487899914416694,0.006375398929158484,0.5890486225480862,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.40302808727809125,0.005439044607266436,0.7853981633974483,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.3612664793642786,0.005524985532704237,0.9817477042468103,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.3226096997883748,0.004811985179066101,1.1780972450961724,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.28306351755263337,0.0035813231848116915,1.3744467859455345,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.25858031178798424,0.0034548024241375388,1.5707963267948966,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.2364552667206934,0.00341632347930305,1.7671458676442586,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.21108095191856974,0.0021095460922946367,1.9634954084936207,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.19584003446246184,0.00297994973588747,2.1598449493429825,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.1920594313158129,0.0022223153721638964,2.356194490192345,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.18236732599049793,0.0024999330778660025,2.552544031041707,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.17287772848535216,0.002304984072573047,2.748893571891069,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.17180626116229183,0.0019521628578768584,2.945243112740431,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.16872130266305113,0.0026959027787348665,3.141592653589793,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.17180626116229183,0.0019521628578768584,3.3379421944391554,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.17287772848535216,0.002304984072573047,3.5342917352885173,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.18236732599049793,0.0024999330778660025,3.730641276137879,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.1920594313158129,0.0022223153721638985,3.9269908169872414,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.19584003446246184,0.00297994973588747,4.123340357836604,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.21108095191856974,0.0021095460922946367,4.319689898685965,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.2364552667206934,0.00341632347930305,4.516039439535327,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.25858031178798424,0.0034548024241375388,4.71238898038469,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.28306351755263337,0.0035813231848116915,4.908738521234052,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.3226096997883747,0.004811985179066072,5.105088062083414,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.3612664793642786,0.005524985532704237,5.301437602932776,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.40302808727809125,0.005439044607266436,5.497787143782138,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.4487899914416694,0.006375398929158484,5.6941366846315,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.48735873347502573,0.006198275198240956,5.890486225480862,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,10.0,0.524723089568494,0.005594260762612554,6.086835766330224,0.9757166666666667,5000,60000,10,20,,6000,3848171671
2,32,1.0,1.0,20.0,0.40070335325352546,0.006371387270153502,0.0,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.3878948205840438,0.005062181105347823,0.19634954084936207,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.37494190431375607,0.005127811177696804,0.39269908169872414,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.3545390870544677,0.0040724346724512845,0.5890486225480862,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.32073190589177253,0.0027192669733043535,0.7853981633974483,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.29564361914700193,0.00401247632105872,0.9817477042468103,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.2636173529569238,0.003383522652863452,1.1780972450961724,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.23846921625932627,0.0033049724649116563,1.3744467859455345,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.22142508484333806,0.0029550970940416597,1.5707963267948966,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.19955270570785072,0.003596810729333552,1.7671458676442586,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.1918432189356046,0.0030101461575181496,1.9634954084936207,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.17332014744687568,0.002989957044660436,2.1598449493429825,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.17148737188652075,0.001768327514806815,2.356194490192345,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.16351169315122915,0.0022617931672701155,2.552544031041707,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.1543215540401006,0.0025937024028464158,2.748893571891069,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.15400917572159453,0.0018984378811657985,2.945243112740431,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.15474678657902283,0.0024161165333553216,3.141592653589793,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.15400917572159453,0.0018984378811657985,3.3379421944391554,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.15432155404010056,0.002593702402846411,3.5342917352885173,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.16351169315122915,0.0022617931672701155,3.730641276137879,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.17148737188652075,0.001768327514806815,3.9269908169872414,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.17332014744687568,0.002989957044660436,4.123340357836604,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.19184321893560458,0.003010146157518137,4.319689898685965,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.19955270570785072,0.003596810729333552,4.516039439535327,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.22142508484333806,0.0029550970940416597,4.71238898038469,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.23846921625932627,0.0033049724649116563,4.908738521234052,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.2636173529569238,0.003383522652863452,5.105088062083414,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.29564361914700193,0.00401247632105872,5.301437602932776,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.32073190589177253,0.0027192669733043535,5.497787143782138,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.3545390870544677,0.0040724346724512845,5.6941366846315,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.37494190431375607,0.005127811177696751,5.890486225480862,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,20.0,0.3878948205840438,0.005062181105347823,6.086835766330224,0.976,5000,60000,10,20,,6000,4010023503
2,32,1.0,1.0,40.0,0.2835024647754142,0.005588101672460481,0.0,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.28609386010565296,0.0038755731935260856,0.19634954084936207,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.27816128311073773,0.0028318750178688385,0.39269908169872414,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.2679915585336957,0.00471731593323145,0.5890486225480862,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.25031717694186056,0.002983133929167333,0.7853981633974483,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.22857250951603794,0.0028683080100143027,0.9817477042468103,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.21496517730250084,0.003957188794887561,1.1780972450961724,0.972,5000,60000,10,20,,6000,860056554
