dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
2,32,1.0,1.0,2.0,0.20265513022708617,0.0028576996630361316,3.5342917352885173,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.20331311444534458,0.0025692003799892213,3.730641276137879,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.2130835761604558,0.0027950264799113567,3.9269908169872414,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.22906942056644017,0.0029430630572725614,4.123340357836604,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.2519651083724072,0.003232535773100861,4.319689898685965,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.27744778903319867,0.003678499072652905,4.516039439535327,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.30972143050862855,0.003913760658859943,4.71238898038469,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.35411787840490044,0.004199132545363351,4.908738521234052,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.4025704278319358,0.005403813524706314,5.105088062083414,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.4778064922048881,0.005946008837351452,5.301437602932776,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.5431216220520027,0.0069934468208891504,5.497787143782138,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.6437987891867916,0.007995840482990062,5.6941366846315,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.7321082514182664,0.009402630673689487,5.890486225480862,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,2.0,0.7787500923370021,0.010113794540557127,6.086835766330224,0.9741833333333333,5000,60000,10,20,,6000,377567121
2,32,1.0,1.0,5.0,0.678570656512567,0.013196989113834101,0.0,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.6356021752218753,0.00766961500274017,0.19634954084936207,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.5890644656608028,0.007152185973624381,0.39269908169872414,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.5433970380559284,0.007566935472179257,0.5890486225480862,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.47928648174071553,0.006440846068478755,0.7853981633974483,0.9750833333333333,5000,60000,10,20,,6000,1046645361
