dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
3,32,1.0,1.0,0.0,0.6273768810422932,0.007929729569576367,5.497787143782138,0.9573142857142857,10000,70000,10,30,,7000,983318393
3,32,1.0,1.0,0.0,0.7260292165532626,0.009055210411562827,5.6941366846315,0.9573142857142857,10000,70000,10,30,,7000,983318393
3,32,1.0,1.0,0.0,0.8793254154349971,0.010058323790380274,5.890486225480862,0.9573142857142857,10000,70000,10,30,,7000,983318393
3,32,1.0,1.0,0.0,0.9908540317548564,0.011438241076329528,6.086835766330224,0.9573142857142857,10000,70000,10,30,,7000,983318393
3,32,1.0,1.0,0.5,0.937346330937362,0.016673725440642405,0.0,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.9346552785109475,0.010541988729077053,0.19634954084936207,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.8510807015322652,0.010302908825646526,0.39269908169872414,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.7398513382393703,0.009748010305514013,0.5890486225480862,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.6069761079769984,0.0077800929356193075,0.7853981633974483,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.515506916685059,0.006525866197794941,0.9817477042468103,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.4436732418154343,0.004713583806951765,1.1780972450961724,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.3808052170731976,0.003953920516712356,1.3744467859455345,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.3310074465918196,0.0036100086081985202,1.5707963267948966,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.30050515076402423,0.0033701758481452307,1.7671458676442586,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.259245372793603,0.002831762916657603,1.9634954084936207,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.23915995979787028,0.002598513401149458,2.1598449493429825,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.22722648835825518,0.002692066710338048,2.356194490192345,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.21224421353222714,0.002634605256720518,2.552544031041707,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.20425921208050846,0.0025380940453320344,2.748893571891069,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.19900189812615193,0.002355635186091647,2.945243112740431,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.19510276367136078,0.0033608041864305084,3.141592653589793,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.19900189812615193,0.002355635186091647,3.3379421944391554,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.2042592120805085,0.00253809404533203,3.5342917352885173,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.21224421353222714,0.002634605256720518,3.730641276137879,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.22722648835825518,0.002692066710338048,3.9269908169872414,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.23915995979787028,0.002598513401149458,4.123340357836604,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.25924537279360294,0.0028317629166576944,4.319689898685965,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.30050515076402423,0.0033701758481452307,4.516039439535327,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.3310074465918196,0.0036100086081985202,4.71238898038469,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.3808052170731976,0.003953920516712356,4.908738521234052,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.4436732418154344,0.004713583806951765,5.105088062083414,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.515506916685059,0.006525866197794941,5.301437602932776,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.6069761079769984,0.0077800929356193075,5.497787143782138,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.7398513382393703,0.009748010305514013,5.6941366846315,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.8510807015322652,0.01030290882564656,5.890486225480862,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,0.5,0.9346552785109475,0.010541988729077053,6.086835766330224,0.9584142857142857,10000,70000,10,30,,7000,1123344288
3,32,1.0,1.0,1.0,0.9152110004839227,0.016392263491089448,0.0,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.8972108200963264,0.010715411606399591,0.19634954084936207,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.812657733047875,0.009789459355815912,0.39269908169872414,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.7076314040163821,0.008407125797200453,0.5890486225480862,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.5954515201252516,0.007778839371601678,0.7853981633974483,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.501649626284535,0.006406815263699587,0.9817477042468103,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.43565868380488026,0.005370755540983625,1.1780972450961724,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.37021855654155356,0.00441726526301546,1.3744467859455345,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.32445447887449874,0.0038878141186911913,1.5707963267948966,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.2887629748807467,0.003143394146536072,1.7671458676442586,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.25547216047249294,0.003014237482433789,1.9634954084936207,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.23850528623005568,0.003062721920284732,2.1598449493429825,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.22385428651852712,0.002504861726222387,2.356194490192345,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.2114639362144694,0.002656190823610729,2.552544031041707,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.2013556095061181,0.002390470747073289,2.748893571891069,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.19639658112350591,0.0021499663274985674,2.945243112740431,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.19511786942325812,0.0032968180749669033,3.141592653589793,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.19639658112350591,0.0021499663274985674,3.3379421944391554,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.2013556095061181,0.0023904707470732696,3.5342917352885173,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.2114639362144694,0.002656190823610729,3.730641276137879,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.22385428651852712,0.002504861726222387,3.9269908169872414,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.23850528623005568,0.003062721920284732,4.123340357836604,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.25547216047249294,0.003014237482433789,4.319689898685965,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.2887629748807467,0.003143394146536072,4.516039439535327,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.32445447887449874,0.0038878141186911913,4.71238898038469,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.37021855654155356,0.00441726526301546,4.908738521234052,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.43565868380488026,0.005370755540983625,5.105088062083414,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.501649626284535,0.006406815263699587,5.301437602932776,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.5954515201252516,0.007778839371601678,5.497787143782138,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.7076314040163821,0.008407125797200453,5.6941366846315,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.812657733047875,0.009789459355815898,5.890486225480862,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,1.0,0.8972108200963264,0.010715411606399591,6.086835766330224,0.9582285714285714,10000,70000,10,30,,7000,3687846261
3,32,1.0,1.0,2.0,0.8550150605399184,0.013536987302009435,0.0,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.8352749310223528,0.010834199910282567,0.19634954084936207,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.7621753278349008,0.009542210850610487,0.39269908169872414,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.6605443230603197,0.00855659143954851,0.5890486225480862,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.5734436171491475,0.00729203384854953,0.7853981633974483,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.4909685019480926,0.005737583563298522,0.9817477042468103,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.41564006834772305,0.005322795204723699,1.1780972450961724,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.36065677748083436,0.0040144159671454595,1.3744467859455345,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.3210694672369638,0.003823491090300423,1.5707963267948966,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2792113800217713,0.0034563688232536888,1.7671458676442586,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2609916803282868,0.0030978683130180027,1.9634954084936207,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.23603329128817765,0.0029242512270237072,2.1598449493429825,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2175470703099658,0.0024936926392766907,2.356194490192345,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2064748994601907,0.0028275633532906133,2.552544031041707,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.1988744628917346,0.0022780466703213984,2.748893571891069,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.1906424407221069,0.0024369349075631934,2.945243112740431,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.18877300103646133,0.0032450084712802767,3.141592653589793,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.1906424407221069,0.0024369349075631934,3.3379421944391554,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.1988744628917346,0.0022780466703213984,3.5342917352885173,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2064748994601907,0.0028275633532906133,3.730641276137879,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.21754707030996584,0.0024936926392766907,3.9269908169872414,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.23603329128817765,0.0029242512270237072,4.123340357836604,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2609916803282868,0.0030978683130180027,4.319689898685965,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.2792113800217713,0.0034563688232536888,4.516039439535327,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.3210694672369638,0.003823491090300423,4.71238898038469,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.36065677748083436,0.0040144159671454595,4.908738521234052,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.4156400683477231,0.005322795204723702,5.105088062083414,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.4909685019480926,0.005737583563298522,5.301437602932776,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.5734436171491474,0.007292033848549601,5.497787143782138,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.6605443230603197,0.00855659143954851,5.6941366846315,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.7621753278349008,0.009542210850610458,5.890486225480862,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,2.0,0.8352749310223528,0.010834199910282567,6.086835766330224,0.9594857142857143,10000,70000,10,30,,7000,3122507468
3,32,1.0,1.0,5.0,0.7261454829167069,0.011574670956349759,0.0,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.7108157942173148,0.009315676387416285,0.19634954084936207,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.6482654901026041,0.007384636059191958,0.39269908169872414,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.5731944751772128,0.0078472401085694,0.5890486225480862,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.510980715904617,0.006090597481658328,0.7853981633974483,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.43777765152043646,0.005734735746870503,0.9817477042468103,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.3740938570303081,0.004452315839354147,1.1780972450961724,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.342164314922386,0.004192475572356542,1.3744467859455345,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.2916164647574723,0.003226936207690356,1.5707963267948966,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.2652869709689254,0.0030513157224285148,1.7671458676442586,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.24587033188675897,0.002853887671921779,1.9634954084936207,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.22739283118654818,0.0027547521496130833,2.1598449493429825,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.21041999777798936,0.002285809330283273,2.356194490192345,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.19098689285887505,0.0019477914164226142,2.552544031041707,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.18978478014536576,0.002263383523501724,2.748893571891069,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.18398082142416503,0.002177323547184127,2.945243112740431,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.18909362000830737,0.003459431364563067,3.141592653589793,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.18398082142416503,0.002177323547184127,3.3379421944391554,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.18978478014536576,0.0022633835235017236,3.5342917352885173,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.19098689285887505,0.0019477914164226142,3.730641276137879,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.21041999777798936,0.002285809330283274,3.9269908169872414,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.22739283118654818,0.0027547521496130833,4.123340357836604,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.24587033188675897,0.0028538876719217897,4.319689898685965,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.2652869709689254,0.0030513157224285148,4.516039439535327,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.2916164647574723,0.003226936207690356,4.71238898038469,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.342164314922386,0.004192475572356542,4.908738521234052,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.37409385703030806,0.004452315839354135,5.105088062083414,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.43777765152043646,0.005734735746870503,5.301437602932776,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.5109807159046169,0.006090597481658282,5.497787143782138,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.5731944751772128,0.0078472401085694,5.6941366846315,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.6482654901026041,0.007384636059191867,5.890486225480862,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,5.0,0.7108157942173148,0.009315676387416285,6.086835766330224,0.9614571428571429,10000,70000,10,30,,7000,620367267
3,32,1.0,1.0,10.0,0.6016089008823436,0.012581914986047358,0.0,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.5740555857704501,0.006871474410338357,0.19634954084936207,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.5497082653134874,0.006181502681562161,0.39269908169872414,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.4903833486463414,0.005839341307779497,0.5890486225480862,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.4366641663835606,0.005598710819579736,0.7853981633974483,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.39309050475129353,0.005290725430075766,0.9817477042468103,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.3389131670900233,0.004145796262684498,1.1780972450961724,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.3002746541204668,0.0032812744030210794,1.3744467859455345,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.2685834706544355,0.0029100589739325766,1.5707963267948966,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.24204936227904922,0.002536134824951931,1.7671458676442586,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.22381833707299792,0.0025666313756118196,1.9634954084936207,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.20189526762433768,0.0026832818119186205,2.1598449493429825,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.19589650803630648,0.0027195996488391374,2.356194490192345,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.19071299144529516,0.002244095789761405,2.552544031041707,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.17967061195916187,0.002254345843866262,2.748893571891069,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.17851338411856546,0.0021976869337646033,2.945243112740431,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.18062167115860145,0.003088617295844087,3.141592653589793,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.17851338411856546,0.0021976869337646033,3.3379421944391554,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.1796706119591619,0.002254345843866262,3.5342917352885173,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.19071299144529516,0.002244095789761405,3.730641276137879,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.19589650803630648,0.002719599648839141,3.9269908169872414,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.20189526762433768,0.0026832818119186205,4.123340357836604,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.22381833707299792,0.0025666313756118196,4.319689898685965,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.24204936227904922,0.002536134824951931,4.516039439535327,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.2685834706544355,0.0029100589739325766,4.71238898038469,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.3002746541204668,0.0032812744030210794,4.908738521234052,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.3389131670900234,0.004145796262684498,5.105088062083414,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.39309050475129353,0.005290725430075766,5.301437602932776,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.4366641663835606,0.005598710819579736,5.497787143782138,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.4903833486463414,0.005839341307779497,5.6941366846315,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.5497082653134875,0.006181502681562161,5.890486225480862,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,10.0,0.5740555857704501,0.006871474410338357,6.086835766330224,0.9611142857142857,10000,70000,10,30,,7000,2784285212
3,32,1.0,1.0,20.0,0.44919874401053644,0.007067389454042324,0.0,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.4332840144252615,0.0050050607315908,0.19634954084936207,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.4116545599371873,0.0043239789597248925,0.39269908169872414,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.3963682831240632,0.004570397004880598,0.5890486225480862,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.3484622228176305,0.0040374175692604345,0.7853981633974483,0.9581571428571428,10000,70000,10,30,,7000,2675091632
